date,username,tweet_retweet_count,tweet_favorite_count,user_follower_count,user_friends_count,user_listed_count,user_verified_status,user_favorites_count,user_num_of_tweets,tweet
02/07/2017,BlacknTassled,0,0,179,473,3,False,3226,2494,I'm under qualified yet Betty Devos and Donald Trump get to sit in placements of power with no experience. 🤔What is life?🤣
02/07/2017,Jill_Gregory,41,0,12018,12328,474,False,38202,43623,RT @sjredmond: Betsy DeVos first job as #EducationSecretary will be to wipe out the years 1932 to 1945 from all history curriculum.
02/07/2017,Mr601,27386,0,56,231,10,False,18,1500,RT @SethMacFarlane: Betsy DeVos confirmed.  What is also confirmed is that there is not one single man of courage in the Republican Congres…
02/07/2017,AtreiyaN7,114,0,190,212,11,False,13742,6384,"RT @PalmerReport: Every Democrat voted against Betsy DeVos. Nearly every Republican voted for her. If you think both parties are the same,…"
02/07/2017,shaunlester27,23978,0,2,68,0,False,0,4,"RT @GeorgeTakei: The DeVos pledge: If your senator voted YES, you pledge to vote AGAINST them in the next election and to donate to their o…"
02/07/2017,Blue_81,1,0,57,186,1,False,464,1516,RT @roxforman: @mike_pence we see you- and we hope you see us seeing you and your cronies... what was your take from Ms DeVos?#wethepeoplea…
02/07/2017,LisbonVirgo,1109,0,389,140,14,False,268,29605,RT @HalfOnionInABag: You can help the Network for Public Education fight her agenda. All of the information to get started is here: https:/…
02/07/2017,redpandavibes,148,0,61,127,1,False,219,4042,RT @ChloeBennet4: Thank god. Now we can FINALLY allow guns in schools. Those bear attacks have been getting out of hand. #devos
02/07/2017,cinnamoncamille,2215,0,1653,1686,85,False,137402,107106,RT @1Lcampesino: Wow incredible the Simpsons predicted the Betsy DeVos confirmation years before it happened https://t.co/U6hEdI3TMh
02/07/2017,edisoncummings_,0,0,261,610,3,False,7192,1346,"Don't you come at me with that ""look at both sides""  nonsense. DeVos would NEVER have this position if she weren't a major donor. period."
02/07/2017,poopertricks,2555,0,181,117,9,False,13523,39097,"RT @catvalente: Oh, and by the way, next time you tell someone what a good man McCain is, remember that he spoke against #DeVos and voted f…"
02/07/2017,NancyKellyMart1,0,0,4,4,1,False,0,153,"@SenatorDurbin Thanks for the DeVos vote. Although a ""loss,"" the net gain is energizing CITIZENS, including seniors, and seniors vote!"
02/07/2017,Goddyleader,462,0,527,478,13,False,3544,5995,RT @TEN_GOP: The tragic brainwashing and dumbing down of our kids in full display... This is why we need Betsy DeVos for Secretary of Educa…
02/07/2017,cre8ivetype,46,0,1468,2272,73,False,14813,43703,"RT @Impeach_D_Trump: On the plus side to DeVos getting confirmed and Trump speeding climate-change, maybe our kids will learn how to build…"
02/07/2017,darrylstephens,0,0,22661,1176,346,False,2320,18356,DeVos confirmation proves the GOP wants to keep country uneducated enough to continue voting against their own interests. #LetThemEatTheRich
02/07/2017,grammiecarole,370,0,1057,2528,29,False,202,21319,"RT @Pamela_Moore13: Democrats can cry, kick, scream and #HoldTheFloor all night. But, in the end, they are POWERLESS in Washington! 😂 Congr…"
02/07/2017,fredgthegreat,177,0,212,254,45,False,28960,26426,RT @BigStick2013: Education Monopoly over? Teacher Unions obsolete? Betsy DeVos and Trump administration will bring choices to kids and fam…
02/07/2017,ldhancock1,578,0,2389,2080,114,False,1754,86300,"RT @FiveRights: #DeVosvote
Pence broke tie.
DeVos is new SecEdu.
Sorry, Dems.
US schools to teach math, science, &amp; history instead of Five…"
02/07/2017,visforvaleria,24551,0,416,997,13,False,10296,24533,"RT @StephenAtHome: Elementary math under Betsy Devos
Q: Ned and Sheryl each have 4 apples. Who has more apples?
A: Whomever Mike Pence deci…"
02/07/2017,Skyles1Dsw,12289,0,711,561,37,False,58950,92480,"RT @BernieSanders: The choice on DeVos is clear. We need to protect children with disabilities, not ignore their needs. #NoOnDeVos"
02/07/2017,CammyMcKenzle,61,0,63,2164,19,False,441,548,"RT @JohnLeguizamo: If u think about it, its a smart move by R's giving th job 2 DeVos, it'll insure future generations 2 b uneducated enoug…"
02/07/2017,Mxggie16,1357,0,111,42,0,False,1172,3725,RT @JustLolatalkin: Devos donated more money to 14 of the senators below then a 1st year teacher makes in a yr! Bought and paid for ⬇#NoOnD…
02/07/2017,ehmihlee_,236,0,237,308,47,False,1119,1726,RT @thinkprogress: The senators who opposed DeVos represent 36 million more people than her supporters do https://t.co/qyNgzXXDuL https://t…
02/07/2017,Pensota,32,0,545,261,4,False,38360,20204,RT @Green_Footballs: The confirmation of Betsy DeVos is deeply disturbing. I feel like I’m watching America commit intellectual suicide in…
02/07/2017,melicerimovic,0,0,566,312,1,False,20088,10382,if you dont know what the confirmation of devos as secretary of education means.. please read this https://t.co/7xRNg48IV5
02/07/2017,TruthTeamOne,2004,0,3844,3540,81,False,21868,44923,"RT @JuddLegum: 50 senators who opposed DeVos represent 179 million people

50 senators who supported her represent 143 million

https://t.c…"
02/07/2017,plymouthpeople,0,0,2,33,0,False,214,68,"@SenatorCollins #education #democracy #resist
Thank you for voting no on DeVos, you are a true leader!"
02/07/2017,BillieO2,135,0,2759,4320,560,False,54157,136789,"RT @funder: Russian warplanes reportedly bombed US base in Syria via @foxnews

#TrumpRussia #dworkinreport #resist #devos #theresistance #t…"
02/07/2017,equine_dvm,24551,0,14,95,0,False,6,33,"RT @StephenAtHome: Elementary math under Betsy Devos
Q: Ned and Sheryl each have 4 apples. Who has more apples?
A: Whomever Mike Pence deci…"
02/07/2017,MaidenSammaiden,414,0,75,408,11,False,4422,2876,RT @tonyposnanski: In all fairness Betsy DeVos is just as qualified for her job as Donald Trump is.
02/07/2017,hrebz,0,1,469,494,1,False,9259,10450,"I'm still mad she essentially bought this position but I feel better 

https://t.co/CVXiIzB1Q3"
02/07/2017,AlbanThurston,380,0,852,2887,118,False,4939,13631,"RT @funder: The 2 GOP Senators that voted against #Devos-only did so after checking w/GOP to make sure they wouldnt lose the #DeVosvote.

#…"
02/07/2017,jad6000,5,0,1389,1813,23,False,10995,2882,"RT @MLBOIG: Funny exchange on #DeVos confirmation. Well, funny if it weren't true. #ksed #ksleg https://t.co/46d7frvSaj"
02/07/2017,KimHenke1,24551,0,372,449,40,False,17814,36436,"RT @StephenAtHome: Elementary math under Betsy Devos
Q: Ned and Sheryl each have 4 apples. Who has more apples?
A: Whomever Mike Pence deci…"
02/07/2017,NewsPuppet,0,0,748,25,23,False,1310,8306,"DeVos Betsy Education Secretary #MAGA https://t.co/uOjkxC7rQk 
Anti Trump Portland, OR leader charged with sexual a… https://t.co/HbknUJ6eCQ"
02/07/2017,EmercerTex,0,0,66,203,11,False,2119,7865,@JohnCornyn The cabinet is an embarrassment. Example?  DeVos.  U voted yea in that nomination.  This is the reason the confirmations r slow
02/07/2017,SueMoenius,12,0,1655,1720,15,False,75314,25615,RT @StarTribune: Minnesota senators critical of Betsy DeVos for education secretary. @alfranken's statement: https://t.co/1geOy8GFXQ https:…
02/07/2017,Tom_Devos_,1154,0,78,225,0,False,20,40,RT @rickygervais: You don't see faith healers working in hospitals for the same reason that you don't see psychics winning the lottery ever…
02/07/2017,SailorDemocracy,15,0,176,403,7,False,6968,2242,"RT @DKMatai: #LOL

Betsy DeVos, Secretary of Education

Champion:

1. Facing Down Teachers Unions
2. Tearing Down Public Schools

#TrumpBoo…"
02/07/2017,JimsHughes,0,0,20,50,0,False,286,480,@DailyCaller And Trump is going to let Devos ruin this great system?  What about the children☹
02/07/2017,andrewkuta4,16,0,987,801,5,False,8140,17221,"RT @fxnopinion: .@MichaelPetrilli @educationgadfly Here's why Betsy DeVos will be a great Education Secretary
https://t.co/g0gz7109Pb"
02/07/2017,monaghan_robin,27386,0,44,52,0,False,1732,100,RT @SethMacFarlane: Betsy DeVos confirmed.  What is also confirmed is that there is not one single man of courage in the Republican Congres…
02/07/2017,Fells_Point,6607,0,88,123,0,False,315,625,RT @kumailn: Betsy Devos got confirmed. Everyone who voted for her should be ashamed. Party before country. They're using children's educat…
02/07/2017,largecoarsefern,1803,0,25,103,0,False,91,57,RT @AltNatParkSer: We will campaign against every single senator who voted for #DeVos. That is a promise. Retweet and follow to join us!
02/07/2017,justin_powers1,21,0,260,134,2,False,464,1314,"RT @Hes_Not_Here: Grizzlies beware, DeVos was confirmed. Now if we can just get rid of this pesky environment, the grizzlies will have no w…"
02/07/2017,nancypreuss,52,0,59,196,9,False,6981,3514,RT @StarTribune: Minnesota senators critical of Betsy DeVos for education secretary. @alfranken's statement: https://t.co/1geOy8Yhmq https:…
02/07/2017,gottabelouis,1730,0,1659,745,15,False,593,74127,RT @shannonrwatts: Hey @LaurenJauregui: Teachers like your mom know guns don't belong in schools. Text DEVOS to 64433 to tell your senators…
02/07/2017,JohnMason18,949,0,308,568,24,False,3886,5817,"RT @funder: #BetsyDevos given $2,000,000 to the Russian American Christian University

#thresistance #resist #dworkinreport #stopdevos #dev…"
02/07/2017,HokieHoos,0,0,22,14,5,False,949,1532,"Reps. won't talk to constituents, who are mad as hell re confirmations, esp Devos. Locking offices, cops, cheez..@GOP #DumpTrump @HouseGOP"
02/07/2017,PatiOrtega1971,2501,0,206,412,26,False,4682,6322,"RT @SenateDems: We're listening to students, teachers &amp; parents from across the US &amp; voting NO on #DeVos. She is simply unqualified to be S…"
02/07/2017,JamesDallas9175,0,0,712,268,25,False,28681,6984,Our battle is the for the long term survival of our Democracy Dems did everything they could to defeat DeVos every battle leads to 2018/2020
02/07/2017,ChildhoodHIST,1383,0,186,450,4,False,407,212,"RT @audreywatters: The Senators who voted for DeVos whose terms are up in 2018

Flake AZ
Wicker MS
Fischer NE
Heller NV
Corker TN
Cruz TX
H…"
02/07/2017,3loudosboys,0,0,110,487,13,False,663,2579,STAY IN CLASS. THIS IS WHAT DARK AGES trump/devos want. DEMONSTRATE ON SATURDAY @MMFlint  @Millennial_Dems  https://t.co/aciyUOSa1I
02/07/2017,andrewricci12,24551,0,549,450,2,False,13253,6264,"RT @StephenAtHome: Elementary math under Betsy Devos
Q: Ned and Sheryl each have 4 apples. Who has more apples?
A: Whomever Mike Pence deci…"
02/07/2017,jkcassie,671,0,347,203,2,False,22219,14772,RT @EriKagamiSews: I'd like to dedicate this tweet to DeVos https://t.co/B17M5cF3vF
02/07/2017,BrenJann,619,0,224,539,0,False,1385,2795,"RT @wilw: Now that DeVos is the Secretary of Education, we can count on future generations learning all about The Bowling Green Massacre."
02/07/2017,justjoe727,113,0,316,196,5,False,34198,41986,"RT @stevebenen: Every once in a while, we're reminded that Stein seems to have no idea what she's talking about. (Literally zero Senate Dem…"
02/07/2017,Spellbound2686,12289,0,16,114,0,False,144,78,"RT @BernieSanders: The choice on DeVos is clear. We need to protect children with disabilities, not ignore their needs. #NoOnDeVos"
02/07/2017,FATAL_Gemini,2215,0,1485,1377,31,False,639,152326,RT @1Lcampesino: Wow incredible the Simpsons predicted the Betsy DeVos confirmation years before it happened https://t.co/U6hEdI3TMh
02/07/2017,peg1955,619,0,100,281,2,False,1614,1441,"RT @wilw: Now that DeVos is the Secretary of Education, we can count on future generations learning all about The Bowling Green Massacre."
02/07/2017,dnrevel,32,0,1222,1151,262,False,6014,16770,RT @Diane_7A: Betsy DeVos recently had one of her tweets corrected. By middle school students. 😳 https://t.co/dnhPUtJDGw
02/07/2017,glickmanX,233,0,136,315,4,False,18153,3618,"RT @owillis: devos was supposed to be a cakewalk. it wasn't. dems lost, but they fought. now they just have to keep it up."
02/07/2017,Himynameisevan1,6422,0,73,131,0,False,211,1025,RT @stevesilberman: Betsy DeVos literally bought and paid for those yes votes. [via @xdelmar59] https://t.co/XICA1Ja8Ab
02/07/2017,mariebmorris,147,0,278,699,21,False,2606,7836,RT @duarteamanda: I just got an Amber Alert for every child in America #DeVos
02/07/2017,Charlilk,2465,0,12,19,0,False,111,55,RT @LibyaLiberty: Imagine 20-40 yrs of a Trump presidency minus a legislative or judicial branche &amp; DeVos w/free reign as education min. Th…
02/07/2017,stellaqueen1,1803,0,228,167,10,False,44361,6008,RT @AltNatParkSer: We will campaign against every single senator who voted for #DeVos. That is a promise. Retweet and follow to join us!
02/07/2017,beaureed2,395,0,272,211,11,False,51282,14771,RT @JuddLegum: Tie was broken by a Vice President who lost the popular vote by about 2.8 million votes https://t.co/tbU2L2okue
02/07/2017,KsKM3,2,0,1464,1354,120,False,18646,95854,"RT @DrRubidium: As a person that used federal financial aid and is repaying federal loans, the confirmation of #devos &amp; CFPB being a target…"
02/07/2017,ohdonnad14,4066,0,819,1318,39,False,10015,8595,RT @danpfeiffer: If you are really upset about the Besty DeVos confirmation consider running for your local school board. It's the best way…
02/07/2017,liljaxbigbuds,134,0,1105,605,2,False,79025,28617,RT @Solzilla: Only time I've ever seen someone less qualified for a job than Betsy DeVos is that time a real-estate/reality star ran for pr…
02/07/2017,TheCannen15,6422,0,520,137,7,False,1721,8272,RT @stevesilberman: Betsy DeVos literally bought and paid for those yes votes. [via @xdelmar59] https://t.co/XICA1Ja8Ab
02/07/2017,finedistraction,1,0,1237,995,11,True,1,2109,RT @Magicknegro: They HAD to confirm DeVos. Rodney Dangerfield is dead.
02/07/2017,FLUFFYEGGPLANTS,943,0,249,107,17,False,1492,25537,"RT @iamsophiedawson: public education about to be like...

#EducationSecretary #devos  #betsydevoe #noDevos https://t.co/2bw9ZTHI4B"
02/07/2017,mrswinte,187,0,136,173,7,False,2430,871,RT @AltNatParkSer: #BetsyDeVos - Our new Ed Sec has a $5.3M fine SHE STILL OWES - for breaking election laws in OH. #DeVos. https://t.co/oq…
02/07/2017,DebHedani,741,0,5690,4996,45,False,4187,32912,"RT @charliekirk11: Why do democrats oppose DeVos &amp; school choice?

Because they are BOUGHT by the teacher unions. 

Got over 33 million thi…"
02/07/2017,mafipeti,43,0,90,177,4,False,1964,1895,"RT @AmyMek: OF COURSE, this is Potential DNC Chair, MUSLIM Keith Ellison's State!   

Minnesota Muslim Somali Schools Caught Teaching Shari…"
02/07/2017,DanafromCT,23,0,33,249,2,False,971,1267,RT @Richard_Schiff: A million bucks for DeVos to buy her way in. Our kids will be paying for decades! https://t.co/OqWYtjRLKp
02/07/2017,ashley_bell,5,0,319,803,23,False,517,3132,"RT @NewsCPR: Betsy #Devos will be Trump's education secretary. How CO's senators voted:

Gardner (R): ✔️
Bennet (D): ✖️

More: https://t.co…"
02/07/2017,lilbird77,3197,0,310,331,7,False,639,1392,"RT @Pappiness: Future math curriculum:

If you have $200mil and need 51 votes, how much money will you have to give each Senator to buy the…"
02/07/2017,MarkFFlint,0,0,14,27,0,False,19,10,"I support quality public education for all, even though I do not teach in a public school. Now that DeVos is confirmed, I'm glad I don't."
02/07/2017,personalloot,467,0,575,861,98,False,11770,22416,"RT @jdgrsn: Senators up for reelection in 2018 who voted DeVos,

FLAKE- AZ
WICKER- MS
FISCHER- NE
HELLER- NV
CORKER- TN
CRUZ- TX
HATCH- UT…"
02/07/2017,tm3rritt,0,0,152,161,8,False,99,831,DeVos Approved as Education Sec??? @michaelcburgess you've doomed a generation of kids... shameful https://t.co/nxBIzULO4M
02/07/2017,rev_avocado,2465,0,666,993,21,False,63321,18159,RT @LibyaLiberty: Imagine 20-40 yrs of a Trump presidency minus a legislative or judicial branche &amp; DeVos w/free reign as education min. Th…
02/07/2017,OctoberRust75,4911,0,1424,1786,55,False,39300,19697,"RT @OurRevolution: Warren on DeVos: ""This one is personal for me. When I graduated college my first job was as a teacher for special needs…"
